0.	0.	1000.
0.	0.1	996.2542164906614
0.	0.2	985.0673555377984
0.	0.30000000000000004	966.5900758027337
0.	0.4	941.0707889917256
0.	0.5	908.851680031112
0.	0.6000000000000001	870.3632329194259
0.	0.7000000000000001	826.1173577085874
0.	0.8	776.6992383060217
0.	0.9	722.7580428345625
0.	1.	664.9966577360361
0.	1.1	604.1606233054055
0.	1.2000000000000002	541.0264615989973
0.	1.3	476.38959743788166
0.	1.4000000000000001	411.0520793566065
0.	1.5	345.81030972796503
0.	1.6	281.4429918963127
0.	1.7000000000000002	218.6994970162418
0.	1.8	158.28884453104803
0.	1.9000000000000001	100.86947801492784
0.	2.	47.04000268662239
0.	2.1	-2.6689674181425787
0.	2.2	-47.80172549795416
0.	2.3000000000000003	-87.98304716186357
0.	2.4000000000000004	-122.92234535968133
0.	2.5	-152.41635166462504
0.	2.6	-176.35029722666002
0.	2.7	-194.6975936854803
0.	2.8000000000000003	-207.51804105085432
0.	2.9000000000000004	-214.954615530678
0.	3.	-217.22891503668825
0.	3.1	-214.63536317395253
0.	3.2	-207.53429350746677
0.	3.3000000000000003	-196.34405442461025
0.	3.4000000000000004	-181.53229065249644
0.	3.5	-163.60657017649368
0.	3.6	-143.10453473259022
0.	3.7	-120.58375806779483
0.	3.8000000000000003	-96.61149870133994
0.	3.9000000000000004	-71.75453296407842
0.	4.	-46.569249699820965
0.	4.1000000000000005	-21.59218030122222
0.	4.2	2.668873092754073
0.	4.3	25.74296214960565
0.	4.4	47.20323689596648
0.	4.5	66.67319611564706
0.	4.6000000000000005	83.83184991133335
0.	4.7	98.41772268507295
0.	4.800000000000001	110.23164775682689
0.	4.9	119.13832837998403
0.	5.	125.06666356996519
0.	5.1000000000000005	128.0088604818562
0.	5.2	128.01837761212883
0.	5.300000000000001	125.20676443492074
0.	5.4	119.73948282038096
0.	5.5	111.83081336234427
0.	5.6000000000000005	101.7379652486048
0.	5.7	89.75452127105112
0.	5.800000000000001	76.20335977956117
0.	5.9	61.429202674134096
0.	6.	45.79094280463963
0.	6.1000000000000005	29.653905367610136
0.	6.2	13.382196076028134
0.	6.300000000000001	-2.6687158882180486
0.	6.4	-18.159039710727228
0.	6.5	-32.77119934587422
0.	6.6000000000000005	-46.21574684599206
0.	6.7	-58.23654966597377
0.	6.800000000000001	-68.6151654503474
0.	6.9	-77.174335690918
0.	7.	-83.7805485687305
0.	7.1000000000000005	-88.34564087182233
0.	7.2	-90.82742870986033
0.	7.300000000000001	-91.22937642865907
0.	7.4	-89.5993322706296
0.	7.5	-86.02737755655659
0.	7.6000000000000005	-80.64285312848033
0.	7.7	-73.61064217197976
0.	7.800000000000001	-65.12680204436171
0.	7.9	-55.413649130465295
0.	8.	-44.71440983336958
0.	8.1	-33.28755743614336
0.	8.200000000000001	-21.40095864762609
0.	8.3	-9.325955127908163
0.	8.4	2.66849581120147
0.	8.5	14.321500755383065
0.	8.6	25.38561543703034
0.	8.700000000000001	35.63182940492117
0.	8.8	44.8540541444867
0.	8.9	52.873030784619154
0.	9.	59.53958715197193
0.	9.1	64.73718877396591
0.	9.200000000000001	68.3837441626163
0.	9.3	70.43264099462436
0.	9.4	70.87300629417855
0.	9.5	69.7292000794921
0.	9.600000000000001	67.059567815922
0.	9.700000000000001	62.954492105782755
0.	9.8	57.53379803693423
0.	9.9	50.943579235100394
0.	10.	43.35252267714113
0.1	0.	996.2542164906614
0.1	0.1	992.5224638754216
0.1	0.2	981.3775064818371
0.1	0.30000000000000004	962.9694386365015
0.1	0.4	937.5457415492001
0.1	0.5	905.4473183956168
0.1	0.6000000000000001	867.1030406744217
0.1	0.7000000000000001	823.0229009333042
0.1	0.8	773.7898911074592
0.1	0.9	720.0507476764709
0.1	1.	662.5057242217232
0.1	1.1	601.8975684056363
0.1	1.2000000000000002	538.999893601024
0.1	1.3	474.6051451397784
0.1	1.4000000000000001	409.5123672562732
0.1	1.5	344.51497917242676
0.1	1.6	280.3887673784486
0.1	1.7000000000000002	217.88029604681773
0.1	1.8	157.69592878749137
0.1	1.9000000000000001	100.49164278758393
0.1	2.	46.863801020279595
0.1	2.1	-2.658970044000738
0.1	2.2	-47.62267058286599
